ProductID,Name,Winery,WineType,Year,Price,Region,Country,Rating,NumberOfRatings
p002334,Red Blend N.V.,Caballo Loco,Red Wine,N.V.,$34.07,Lontue Valley,,,
p002335,Luce 2016,Luce della Vite,Red Wine,2016,$86.76,Toscana,,,
p002336,Condrieu La Doriane 2016,E. Guigal,White Wine,2016,$82.0,Condrieu,,,
p002337,Pruno Nero Lambrusco N.V.,Cleto Chiarli,Sparkling Wine,N.V.,$12.79,Emilia-Romagna,,,
p002338,Malbec 2016,Polkura,Red Wine,2016,$21.45,Colchagua Valley,,,
p002339,Weissburgunder 2019,Schneider,White Wine,2019,$12.5,Pfalz,,,
p002340,Merlot 2017,Delheim,Red Wine,2017,$13.9,Stellenbosch,,,
p002341,Trilogy 2016,Warwick,Red Wine,2016,$23.79,Stellenbosch,,,
p002342,Sauvignon Blanc 2019,The Cloud Factory,White Wine,2019,$10.9,Marlborough,,,
p002343,Les Griffons Pauillac 2015,Château Pichon Baron,Red Wine,2015,$48.64,Pauillac,,,
p002344,Tibouren Tradition Rosé 2017,Clos Cibonne,Rose,2017,$16.9,Côtes de Provence,,,
p002345,Summo Laco Rosso 2016,Madonna delle Vittorie,Red Wine,2016,$17.54,Vigneti delle Dolomiti,,,
p002346,Vignes de Nicole Rosé 2019,Paul Mas,Rose,2019,$7.29,Pézenas,,,
p002347,Mantele Sauvignon 2018,Nals Margreid,White Wine,2018,$16.47,Südtirol - Alto Adige,,,
p002348,Cavanera Ripa di Scorciavacca Etna Bianco 2017,Firriato,White Wine,2017,$19.99,Etna,,,
p002349,Prosecco di Conegliano-Valdobbiadene Superiore Brut N.V.,Collalto,Sparkling Wine,N.V.,$10.95,Conegliano-Valdobbiadene Prosecco,,,
p002350,Grechetto 2018,SIGNÆ,White Wine,2018,$8.9,Umbria,,,
p002351,Reserva Cabernet Sauvignon 2017,de Gras,Red Wine,2017,$8.5,Central Valley,,,
p002352,St. Andrews Chardonnay 2016,Taylors / Wakefield,White Wine,2016,$21.82,Clare Valley,,,
p002353,Les Planels 2017,Château Maris,Red Wine,2017,$23.2,Minervois La Livinière,,,
p002354,Château Romassan Rouge 2015,Domaines Ott,Red Wine,2015,$33.04,Bandol,,,
p002355,Curioso 2017,Ponte Lungo,Red Wine,2017,$8.72,Toscana,,,
p002356,Giulin 2016,Azienda Agricola Accornero,Red Wine,2016,$12.9,Barbera del Monferrato,,,
p002357,Bandol Rouge 2016,Gros' Noré,Red Wine,2016,$31.9,Bandol,,,
p002358,Chardonnay Réserve 2017,Knewitz,White Wine,2017,$29.41,Rheinhessen,,,
p002359,Primocolle Chianti Classico 2015,Villa Cerna,Red Wine,2015,$13.68,Chianti Classico,,,
p002360,Les Cailloux Cuvée Centenaire Châteauneuf-du-Pape 2000,André Brunel,Red Wine,2000,$69.0,Châteauneuf-du-Pape,,,
p002361,Puisseguin Saint-Émilion 2014,Château Haut Saint Clair,Red Wine,2014,$16.96,Puisseguin-Saint-Émilion,,,
p002362,Pinot Grigio (Selezione) 2019,Elena Walch,White Wine,2019,$12.49,Südtirol - Alto Adige,,,
p002363,Lalande-de-Pomerol 2016,Château La Fleur de Boüard,Red Wine,2016,$34.95,Lalande-de-Pomerol,,,
p002364,Vinha Centenária Reserva Branco 2011,Dona Berta,White Wine,2011,$24.27,Douro,,,
p002365,Pessac-Léognan (Grand Cru Classé de Graves) 2008,Château La Mission Haut-Brion,Red Wine,2008,$209.9,Pessac-Léognan,,,
p002366,Vaudésir Chablis Grand Cru 2016,Roland Lavantureux,White Wine,2016,$122.0,Chablis Grand Cru,,,
p002367,Château La Rouvière Rosé 2015,Domaines Bunan,Rose,2015,$34.9,Bandol,,,
p002368,Merlot 2018,Gallo Family Vineyards,Red Wine,2018,$6.05,California,,,
p002369,Alicante Bouschet - Cabernet Sauvignon 2015,Brutalis,Red Wine,2015,$27.9,Lisboa,,,
p002370,Unico Reserva Especial Edición 2003,Vega Sicilia,Red Wine,2003,$388.94,Ribera del Duero,,,
p002371,Kiedrich Turmberg Riesling Trocken 2018,Robert Weil,White Wine,2018,$25.3,Rheingau,,,
p002372,Blanc de Blancs Brut N.V.,Cuvage,Sparkling Wine,N.V.,$13.37,Piemonte,,,
p002373,Riesling 2019,Dönnhoff,White Wine,2019,$10.5,Nahe,,,
p002374,Cuvée de Reserve Brut Champagne N.V.,Gallimard Père & Fils,Sparkling Wine,N.V.,$55.0,Champagne,,,
p002375,Prosecco Extra Dry Collezione N.V.,Riondo,Sparkling Wine,N.V.,$6.99,Prosecco,,,
p002376,Boom Boom! Syrah 2017,Charles Smith,Red Wine,2017,$18.42,Columbia Valley,,,
p002377,Les Chemins 2017,Famille Lignères - Château La Baronne,Red Wine,2017,$14.95,Corbières,,,
p002378,Poggio Pasano Primitivo di Manduria 2017,Cantina Sava,Red Wine,2017,$13.45,Primitivo di Manduria,,,
p002379,Via Nuova Barolo 2015,E. Pira & Figli,Red Wine,2015,$69.48,Barolo,,,
p002380,Valpolicella Classico 2018,Stefano Accordini,Red Wine,2018,$9.2,Valpolicella Classico,,,
p002381,Kennedy Grenache - Shiraz - Mourvedre 2017,Sons of Eden,Red Wine,2017,$26.81,Barossa Valley,,,
p002382,Alentejano Reserva Tinto 2016,Herdade dos Grous,Red Wine,2016,$37.9,Alentejano,,,
p002383,Baron Edmond 2014,Rupert & Rothschild,Red Wine,2014,$50.67,Paarl,,,
p002384,Villa Fidelia Rosso 2009,Sportoletti,Red Wine,2009,$19.5,Umbria,,,
p002385,Rosado 2019,Cune (CVNE),Rose,2019,$7.6,Rioja,,,
p002386,Las Flors de la Pèira Terrasses du Larzac 2017,La Pèira en Damaisèla,Red Wine,2017,$29.15,Terrasses du Larzac,,,
p002387,Les Hautes Maizieres Vosne-Romanée 2009,Domaine Arnoux-Lachaux,Red Wine,2009,$68.14,Vosne-Romanée,,,
p002388,Moonlite Toscana 2018,Rocca delle Macìe,White Wine,2018,$9.99,Toscana,,,
p002389,Secco-Bertani Original Vintage Edition 2016,Bertani,Red Wine,2016,$16.95,Verona,,,
p002390,Altavilla della Corte Cabernet Sauvignon 2017,Firriato,Red Wine,2017,$9.85,Terre Siciliane,,,
p002391,Cabernet Sauvignon Sicilia 2018,Settesoli,Red Wine,2018,$5.79,Terre Siciliane,,,
p002392,AB Ericio 2013,Hans Igler,Red Wine,2013,$33.25,Mittelburgenland,,,
p002393,Julius Rot Trocken 2017,Juliusspital,Red Wine,2017,$10.29,Franken,,,
p002394,Salice Salentino 2016,Caleo,Red Wine,2016,$5.49,Salice Salentino,,,
p002395,Chianti Superiore 2018,Castello del Trebbio,Red Wine,2018,$13.33,Chianti,,,
p002396,Rive di San Pietro di Barbozza Valdobbiadene Prosecco Superiore N.V.,Villa Sandi,Sparkling Wine,N.V.,$17.69,Conegliano-Valdobbiadene Prosecco Superiore,,,
p002397,Sior Piero Valdobbiadene Prosecco Superiore N.V.,V8+,Sparkling Wine,N.V.,$13.07,Conegliano-Valdobbiadene Prosecco,,,
p002398,Chianti Classico 2011,Quercia al Poggio,Red Wine,2011,$20.5,Chianti Classico,,,
p002399,Chambolle-Musigny 2016,Domaine Arnoux-Lachaux,Red Wine,2016,$103.98,Chambolle-Musigny,,,
p002400,Lagar de Darei Branco 2017,Darei,White Wine,2017,$8.77,Dão,,,
p002401,Cabernet Sauvignon 2016,Fleur du Cap,Red Wine,2016,$12.03,Coastal Region,,,
p002402,Te Koko Sauvignon Blanc 2016,Cloudy Bay,White Wine,2016,$54.69,Marlborough,,,
p002403,Chianti Classico 2015,San Giusto a Rentennano,Red Wine,2015,$18.33,Chianti Classico,,,
p002404,Garnacha de Arrayán 2015,Arrayán,Red Wine,2015,$21.9,Castilla y León,,,
p002405,Pinot Blanc Classic 2017,Bestheim,White Wine,2017,$7.99,Alsace,,,
p002406,Villa Angela Pecorino Offida 2018,Velenosi,White Wine,2018,$10.49,Offida,,,
p002407,Montepulciano d'Abruzzo 2017,Moncaro,Red Wine,2017,$6.0,Montepulciano d'Abruzzo,,,
p002408,Valpolicella Ripasso Superiore 2018,Torre d'Orti,Red Wine,2018,$11.95,Valpolicella Ripasso,,,
p002409,Trebbiano d'Abruzzo 2017,Caldora,White Wine,2017,$4.54,Trebbiano d'Abruzzo,,,
p002410,Conegliano Valdobbiadene Prosecco N.V.,Le Manzane,Sparkling Wine,N.V.,$7.99,Conegliano-Valdobbiadene Prosecco,,,
p002411,Graacher Himmelreich Riesling Kabinett 2017,Schloss Lieser,White Wine,2017,$18.52,Mosel,,,
p002412,Meursault 2016,Domaine Henri Delagrange et Fils,White Wine,2016,$46.21,Meursault,,,
p002413,Bianco di Custoza 2016,Zenato,White Wine,2016,$6.58,Bianco di Custoza,,,
p002414,Sancerre Blanc 2018,La Poussie,White Wine,2018,$27.2,Sancerre,,,
p002415,Kupfergrube GG 2016,Gut Hermannsberg,White Wine,2016,$46.88,Nahe,,,
p002416,Valpolicella Superiore 2017,Torre d'Orti,Red Wine,2017,$22.0,Valpolicella,,,
p002417,Grecante Grechetto Colli Martani 2019,Arnaldo-Caprai,White Wine,2019,$12.6,Colli Martani,,,
p002418,Côtes de Provence Rosé 2017,Domaine de La Rouillère,Rose,2017,$26.22,Côtes de Provence,,,
p002419,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château Franc Mayne,Red Wine,2016,$63.66,Saint-Émilion Grand Cru,,,
p002420,Brut Grand Rosé Champagne N.V.,Gosset,Sparkling Wine,N.V.,$33.0,Champagne,,,
p002421,Talò Chardonnay 2018,San Marzano,White Wine,2018,$6.85,Puglia,,,
p002422,Villa Bürklin Cuvée Rot 2016,Dr. Bürklin-Wolf,Red Wine,2016,$9.34,Pfalz,,,
p002423,Hommage à Jacques Perrin Châteauneuf-du-Pape 2015,Château de Beaucastel,Red Wine,2015,$341.18,Châteauneuf-du-Pape,,,
p002424,Colombard - Sauvignon Côtes de Gascogne 2019,Horgelus,White Wine,2019,$5.43,Côtes de Gascogne,,,
p002425,Mi Pueblo Syrah 2015,Viña Maipo,Red Wine,2015,$6.5,Central Valley,,,
p002426,Grüner Veltliner Waldberg 2018,Gmeinböck Poysdorf,White Wine,2018,$8.75,Weinviertel,,,
p002427,Periquita Tinto (Original) 2018,José Maria da Fonseca,Red Wine,2018,$6.5,Península de Setúbal,,,
p002428,Chianti Pontormo 2017,Castelli del Grevepesa,Red Wine,2017,$6.45,Chianti,,,
p002429,Zinfandel 2016,Geyser Peak,Red Wine,2016,$10.9,California,,,
p002430,Sanct Valentin Cabernet - Merlot Riserva 2013,St. Michael-Eppan,Red Wine,2013,$27.99,Südtirol - Alto Adige,,,
p002431,Cuvée Joséphine Brut Champagne 2008,Joseph Perrier,Sparkling Wine,2008,$88.9,Champagne,,,
p002432,Estate Malbec (Premium) 2017,Alta Vista,Red Wine,2017,$12.5,Mendoza,,,
p002433,Viña Aljibes Red Blend 2016,Finca Los Aljibes,Red Wine,2016,$8.2,Castilla,,,
p002434,Bianco 2018,Corvo,White Wine,2018,$6.78,Terre Siciliane,,,
p002435,Riesling Smaragd Achleiten 2018,Domäne Wachau,White Wine,2018,$26.18,Wachau,,,
p002436,Cava Imperial Brut N.V.,Cautiu,Sparkling Wine,N.V.,$9.45,Cava,,,
p002437,Blaufränkisch 2015,Burg Ravensburg,Red Wine,2015,$12.49,Baden,,,
p002438,Re Manfredi Basilicata Bianco 2018,Terre degli Svevi,White Wine,2018,$8.4,Basilicata,,,
p002439,Blanc de Blancs Millésimé Brut Champagne Premier Cru N.V.,Doyard Mahé,Sparkling Wine,N.V.,$36.5,Champagne Premier Cru,,,
p002440,Saint-Émilion 2015,Jean-Pierre Moueix,Red Wine,2015,$16.45,Saint-Émilion,,,
p002441,Grüner Veltliner ZEISEN Weinviertel DAC 2018,Weingut R&A Pfaffl,White Wine,2018,$9.7,Weinviertel,,,
p002442,Moncalvina Moscato d'Asti 'Canelli' 2018,Coppo,Sparkling Wine,2018,$11.9,Moscato d'Asti,,,
p002443,Blanc 2018,Claude Val,White Wine,2018,$4.95,Pays d'Oc,,,
p002444,Blaufränkisch Creitzer - Reserve 2017,Gesellmann,Red Wine,2017,$19.9,Mittelburgenland,,,
p002445,Chakalaka 2016,Spice Route,Red Wine,2016,$19.9,Swartland,,,
p002446,Santa Digna Reserva Cabernet Sauvignon Rosé 2019,Miguel Torres,Rose,2019,$6.79,Central Valley,,,
p002447,Earthquake Zinfandel 2015,Michael David Winery,Red Wine,2015,$26.22,Lodi,,,
p002448,Reserve Cabernet Sauvignon 2017,Domaine Bousquet,Red Wine,2017,$11.94,Tupungato,,,
p002449,Réserve Spéciale Sauvignon Blanc 2019,Gérard Bertrand,White Wine,2019,$8.32,Pays d'Oc,,,
p002450,Moscato d'Asti 2019,Prunotto,Sparkling Wine,2019,$11.9,Moscato d'Asti,,,
p002451,Bacca Nera 2018,Corte Figaretto,Red Wine,2018,$8.5,Veneto,,,
p002452,Crozes-Hermitage Rouge 2017,E. Guigal,Red Wine,2017,$17.81,Crozes-Hermitage,,,
p002453,Prosecco Spumante Brut N.V.,Zonin,Sparkling Wine,N.V.,$8.5,Prosecco,,,
p002454,Merlot 2018,Leopard’s Leap,Red Wine,2018,$7.75,Swartland,,,
p002455,Cabernet Sauvignon 2018,Dark Horse,Red Wine,2018,$7.36,California,,,
p002456,Saint Cosme Côte-Rotie 2015,Château de Saint Cosme,Red Wine,2015,$49.95,Côte-Rôtie,,,
p002457,Valdeorras Mencia Gaba do Xil 2017,Telmo Rodriguez,Red Wine,2017,$9.95,Valdeorras,,,
p002458,Esporão Private Selection Tinto 2009,Esporão,Red Wine,2009,$81.88,Alentejo,,,
p002459,Sunnae Montepulciano d'Abruzzo 2017,Col del Mondo,Red Wine,2017,$8.09,Montepulciano d'Abruzzo,,,
p002460,Pinotage 2017,Kanonkop,Red Wine,2017,$28.9,Stellenbosch,,,
p002461,Joven (Selección) 2017,Borsao,Red Wine,2017,$7.9,Campo de Borja,,,
p002462,Cabernet Sauvignon Réserve 2015,Philipp Kuhn,Red Wine,2015,$29.29,Pfalz,,,
p002463,Reserva Cabernet Franc 2014,Argento,Red Wine,2014,$17.59,Mendoza,,,
p002464,Vinha da Fonte Touriga Nacional 2018,Casa Ermelinda Freitas,Red Wine,2018,$6.81,Península de Setúbal,,,
p002465,Foradori - Teroldego 2015,Foradori,Red Wine,2015,$19.5,Vigneti delle Dolomiti,,,
p002466,Franciscus Grüner Veltliner 2018,Salomon Undhof,White Wine,2018,$12.4,Kremstal,,,
p002467,Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2005,Château Haut-Brion,Red Wine,2005,$119.95,Pessac-Léognan,,,
p002468,Garnacha Viñas Viejas 2015,Botijo Rojo,Red Wine,2015,$12.62,Valdejalón,,,
p002469,Madurado 2016,Montebuena,Red Wine,2016,$6.49,Rioja,,,
p002470,Merlot 2015,Veramonte,Red Wine,2015,$9.46,Casablanca Valley,,,
p002471,Der kleine Bär Weiss 2019,Oliver Zeter,White Wine,2019,$6.9,Pfalz,,,
p002472,The Long Walk Shiraz 2018,Footprint,Red Wine,2018,$6.5,Western Cape,,,
p002473,Pinot Noir 2017,Cloudy Bay,Red Wine,2017,$33.63,Marlborough,,,
p002474,Manteo Red Blend 2015,Virginia Dare,Red Wine,2015,$25.57,Sonoma County,,,
p002475,4 Kilos 2017,4 Kilos Vinícola,Red Wine,2017,$29.99,Mallorca,,,
p002476,Petit Albet Clàssic Penedès Brut 2017,Albet i Noya,Sparkling Wine,2017,$11.95,Penedès,,,
p002477,Givry 1er Cru 'A Vigne Rouge' 2017,Domaine François Lumpp,Red Wine,2017,$37.9,Givry 1er Cru 'Vigne Rouge',,,
p002478,Taormina 2018,Montedidio,Red Wine,2018,$5.8,Sicilia,,,
p002479,Weissburgunder Trocken 2017,Dönnhoff,White Wine,2017,$11.9,Nahe,,,
p002480,Paula Chardonnay 2018,Doña Paula,White Wine,2018,$6.73,Mendoza,,,
p002481,Chianti Riserva 2015,Muro Antico,Red Wine,2015,$7.7,Chianti,,,
p002482,Pasionado Malbec 2015,Andeluna,Red Wine,2015,$29.15,Mendoza,,,
p002483,The Barossan Shiraz 2017,Peter Lehmann,Red Wine,2017,$16.48,Barossa Valley,,,
p002484,Bramaluce Toscana Rosso 2015,Terenzi,Red Wine,2015,$13.9,Toscana,,,
p002485,Prestige Saint-Drézéry Rouge 2018,Château Puech-Haut,Red Wine,2018,$16.85,Saint-Drézéry,,,
p002486,Sauvignon Blanc 2016,Bogle,White Wine,2016,$14.36,California,,,
p002487,Nahesteiner Riesling Trocken 2017,Diel,White Wine,2017,$15.39,Nahe,,,
p002488,Arcane V Le Pape 2010,Xavier Vignon,Red Wine,2010,$99.95,Châteauneuf-du-Pape,,,
p002489,Corash Cannonau Sardegna Riserva 2016,Vernaccia Oristano,Red Wine,2016,$10.24,Cannonau di Sardegna,,,
p002490,Field Blend 2015,Beyerskloof,Red Wine,2015,$33.5,Stellenbosch,,,
p002491,Crianza 2013,Damalisco,Red Wine,2013,$7.95,Toro,,,
p002492,Villa Blanche Sauvignon Blanc 2018,Calmel & Joseph,White Wine,2018,$7.4,Pays d'Oc,,,
p002493,Le Cicale di Vincigliata Chianti 2016,Bibi Graetz,Red Wine,2016,$12.28,Chianti,,,
p002494,Cabernet Franc 2016,Poggio Argentiera,Red Wine,2016,$26.5,Maremma Toscana,,,
p002495,Costa Russi (Barbaresco) Langhe 2016,Gaja,Red Wine,2016,$484.03,Langhe,,,
p002496,Spezie Barbaresco Riserva 2008,Vite Colte,Red Wine,2008,$26.9,Barbaresco,,,
p002497,Bordeaux 2016,Château de Camarsac,Red Wine,2016,$8.33,Bordeaux,,,
p002498,Le Sabbie dell’Etna Bianco 2019,Firriato,White Wine,2019,$13.57,Etna,,,
p002499,Chablis ‘Saint Martin’ 2017,Domaine Laroche,White Wine,2017,$25.24,Chablis,,,
p002500,Wehlener Sonnenuhr Riesling Kabinett 2018,Schloss Lieser,White Wine,2018,$15.9,Wehlen,,,
p002501,Toscana Bugia 2015,Bibi Graetz,White Wine,2015,$38.89,Toscana,,,
p002502,Salmariano Castelli di Jesi Verdicchio Riserva Classico 2014,Marotti Campi,White Wine,2014,$11.29,Verdicchio dei Castelli di Jesi Riserva,,,
p002503,Kalkmergel Riesling 2018,Rings,White Wine,2018,$9.25,Pfalz,,,
p002504,Spätburgunder Halbtrocken 2016,Winzergenossenschaft Mayschoss-Altenahr,Red Wine,2016,$9.5,Mayschoss,,,
p002505,Margaux (Grand Cru Classé) 2015,Château Malescot St. Exupery,Red Wine,2015,$87.95,Margaux,,,
p002506,Chaminé Branco 2015,Cortes de Cima,White Wine,2015,$13.95,Alentejano,,,
p002507,Classic White Blend 2018,Roodeberg,White Wine,2018,$8.32,Western Cape,,,
p002508,LaLomba Rosado 2017,Ramón Bilbao,Rose,2017,$19.07,Rioja,,,
p002509,Cuvée Privée Crémant de Loire Brut N.V.,Ackerman,Sparkling Wine,N.V.,$11.4,Crémant de Loire,,,
p002510,Campinovi Toscana 2017,Dievole,White Wine,2017,$25.9,Toscana,,,
p002511,Barbera d'Alba 2017,Fontanafredda,Red Wine,2017,$8.59,Barbera d'Alba,,,
p002512,Sanct Valentin Lagrein Riserva 2017,St. Michael-Eppan,Red Wine,2017,$40.96,Südtirol - Alto Adige,,,
p002513,Corvina Veronese 2015,Castelforte,Red Wine,2015,$6.95,Verona,,,
p002514,Tinto 2016,Bodegas San Román,Red Wine,2016,$25.9,Toro,,,
p002515,Saint-Émilion Grand Cru (Grand Cru Classé) 2015,Château La Serre,Red Wine,2015,$50.69,Saint-Émilion Grand Cru,,,
p002516,Les Terroirs Faugères 2017,Calmel & Joseph,Red Wine,2017,$8.7,Faugères,,,
p002517,Barolo Bricco Delle Viole 2009,G.D. Vajra,Red Wine,2009,$112.1,Barolo,,,
p002518,Doix 2015,Mas Doix,Red Wine,2015,$77.88,Priorat,,,
p002519,Rosé 2019,Nederburg,Rose,2019,$6.97,Western Cape,,,
p002520,Sauvignon Blanc 2019,Oyster Bay,White Wine,2019,$10.66,Marlborough,,,
p002521,Fronsac 2005,Château la Vieille Cure,Red Wine,2005,$39.95,Fronsac,,,
p002522,Pinot Noir 2018,Andreas Bender,Red Wine,2018,$9.17,Pfalz,,,
p002523,Saint-Émilion Grand Cru 2015,Chateau Tauzinat l'Hermitage,Red Wine,2015,$16.36,Saint-Émilion Grand Cru,,,
p002524,Albia Toscana Rosé 2018,Ricasoli,Rose,2018,$7.9,Toscana,,,
p002525,Le Margherite 2018,Brandini,White Wine,2018,$14.65,Langhe,,,
p002526,Estate Selection Furmint - Pinot Blanc 2017,Puklavec Family Wines,White Wine,2017,$6.95,Podravje,,,
p002527,Les Gravières Chinon 2017,Couly-Dutheil,Red Wine,2017,$12.49,Chinon,,,
p002528,Cerasuolo d'Abruzzo Rosé (Unico) 2019,Tenuta Ulisse,Rose,2019,$8.9,Cerasuolo d'Abruzzo,,,
p002529,Halenberg Riesling GG 2018,Emrich-Schönleber,White Wine,2018,$42.0,Nahe,,,
p002530,Mineral Riesling Trocken 2015,Emrich-Schönleber,White Wine,2015,$18.95,Nahe,,,
p002531,Riesling Terrassen 2017,Weingut Bründlmayer,White Wine,2017,$13.25,Kamptal,,,
p002532,Bordeaux Supérieur 2017,Château Picon,Red Wine,2017,$7.35,Bordeaux Supérieur,,,
p002533,Riesling Trocken 2018,Knewitz,White Wine,2018,$8.64,Rheinhessen,,,
p002534,Côte-Rôtie 2005,Tardieu-Laurent,Red Wine,2005,$89.95,Côte-Rôtie,,,
p002535,Petit Clos Pinot Noir 2017,Clos Henri Vineyard,Red Wine,2017,$15.9,Marlborough,,,
p002536,Shiraz 2018,Soldiers Block,Red Wine,2018,$9.29,McLaren Vale,,,
p002537,Chablis 2018,Chartron et Trébuchet,White Wine,2018,$22.95,Chablis,,,
p002538,Hole In The Water Sauvignon Blanc 2018,Konrad,White Wine,2018,$12.96,Marlborough,,,
p002539,Viñas de Gain Rioja Alavesa 2017,Artadi,Red Wine,2017,$21.25,Rioja Alavesa,,,
p002540,Niccolò V Colli di Luni Rosso 2015,Lvnae,Red Wine,2015,$15.65,Colli di Luni,,,
p002541,Franciacorta Satèn 2011,Bellavista,Sparkling Wine,2011,$48.4,Franciacorta,,,
p002542,Ségla Margaux 2015,Château Rauzan-Ségla,Red Wine,2015,$60.19,Margaux,,,
p002543,Cardanera Carignano del Sulcis 2017,Argiolas,Red Wine,2017,$8.6,Carignano del Sulcis,,,
p002544,Mencia 2015,Viña Costeira,Red Wine,2015,$8.28,Valdeorras,,,
p002545,Barolo Castiglione 2013,Vietti,Red Wine,2013,$43.55,Barolo,,,
p002546,Casal Mor Special Selection Tinto 2016,Caves Primavera,Red Wine,2016,$6.33,Dão,,,
p002547,Brut Champagne 2010,Barons de Rothschild (Lafite),Sparkling Wine,2010,$75.95,Champagne,,,
p002548,Koonunga Hill Chardonnay 2019,Penfolds,White Wine,2019,$9.49,South Australia,,,
p002549,Chardonnay 2016,Tramin,White Wine,2016,$8.6,Südtirol - Alto Adige,,,
p002550,Zinfandel 2017,Geyser Peak,Red Wine,2017,$10.51,California,,,
p002551,Minervois (Syrah - Carignan) 2017,Gérard Bertrand,Red Wine,2017,$9.99,Minervois,,,
p002552,Listán Negro 2018,El Grifo,Red Wine,2018,$14.99,Lanzarote,,,
p002553,Custoza 2018,Cavalchina,White Wine,2018,$7.98,Bianco di Custoza,,,
p002554,Rosa dei Frati Riviera del Garda Classico Rosé 2018,Cà dei Frati,Rose,2018,$13.99,Lombardia,,,
p002555,Pinot Gris Trocken 2017,Kracher,White Wine,2017,$11.69,Burgenland,,,
p002556,Al-Muvedre Tinto Monastrell 2018,Telmo Rodriguez,Red Wine,2018,$6.95,Alicante,,,
p002557,Pinot Grigio Ramato 2019,Attems,Rose,2019,$12.53,Friuli-Venezia Giulia,,,
p002558,Tinto Crianza 2015,Lopez Cristobal,Red Wine,2015,$15.9,Ribera del Duero,,,
p002559,Rudhir Montepulciano d'Abruzzo 2015,Jasci & Marchesani,Red Wine,2015,$17.95,Montepulciano d'Abruzzo,,,
p002560,Laforet Bourgogne Chardonnay 2018,Joseph Drouhin,White Wine,2018,$12.19,Bourgogne,,,
p002561,Franciacorta Brut N.V.,Clarabella,Sparkling Wine,N.V.,$19.8,Franciacorta,,,
p002562,Margaux (Grand Cru Classé) 2010,Château Malescot St. Exupery,Red Wine,2010,$117.95,Margaux,,,
p002563,Pomerol 2008,Château Bourgneuf (Vieux Château Bourgneuf),Red Wine,2008,$43.9,Pomerol,,,
p002564,Zeltinger Sonnenuhr Riesling Spätlese 2016,Markus Molitor,White Wine,2016,$19.99,Mosel,,,
p002565,The Y Series Viognier 2017,Yalumba,White Wine,2017,$13.82,South Australia,,,
p002566,Vertigo 2010,Livio Felluga,Red Wine,2010,$14.61,delle Venezie,,,
p002567,Scharzhofberger Riesling Auslese 2017,Egon Müller - Scharzhof,White Wine,2017,$450.0,Wiltingen,,,
p002568,Weissburgunder Trocken 2018,Weingut Metzger,White Wine,2018,$8.04,Pfalz,,,
p002569,Conde de Valdemar Gran Reserva 2008,Bodegas Valdemar,Red Wine,2008,$19.99,Rioja,,,
p002570,Les Hauts de Montmirail Gigondas 2014,Brusset,Red Wine,2014,$28.18,Gigondas,,,
p002571,Marlborough Sauvignon Blanc 2019,Waipara Hills,White Wine,2019,$12.9,Marlborough,,,
p002572,Saint-Émilion Grand Cru (Grand Cru Classé) 2006,Château Barde-Haut,Red Wine,2006,$27.3,Saint-Émilion Grand Cru,,,
p002573,Henry's Seven 2015,Henschke,Red Wine,2015,$34.9,Barossa,,,
p002574,Dagromis Barolo 2015,Gaja,Red Wine,2015,$100.51,Barolo,,,
p002575,Toscana 2018,Santa Cristina,Red Wine,2018,$7.29,Toscana,,,
p002576,Pauillac (Premier Grand Cru Classé) 2017,Château Mouton Rothschild,Red Wine,2017,$633.62,Pauillac,,,
p002577,Costers Del Gravet Montsant 2013,Capçanes,Red Wine,2013,$13.95,Montsant,,,
p002578,Dolcetto d'Alba 2013,Giacomo Fenocchio,Red Wine,2013,$9.6,Dolcetto d'Alba,,,
p002579,Cabernet Sauvignon Evanthius 2013,Excelsior,Red Wine,2013,$12.95,Robertson,,,
p002580,Hill Side 2016,Leo Hillinger,Red Wine,2016,$15.9,Burgenland,,,
p002581,Altos del Plata Malbec 2017,Terrazas de los Andes,Red Wine,2017,$16.39,Mendoza,,,
p002582,Pinot Blanc 2016,Hugel,White Wine,2016,$13.71,Alsace,,,
